band_gap,density,density_atomic,deprecated,efermi,is_gap_direct,is_magnetic,is_metal,is_stable,nelements,nsites,num_magnetic_sites,num_unique_magnetic_sites,theoretical,total_magnetization,total_magnetization_normalized_formula_units,total_magnetization_normalized_vol,volume,target,energy_above_hull,energy_per_atom,formation_energy_per_atom,uncorrected_energy_per_atom
0.0,9.778864,30.58342,0.0,6.822239,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0047518,0.0047518,3.884295e-05,122.3337,0,0.07393114,-5.89408,0.07393114,-5.89408
0.0,11.23541,31.96249,0.0,6.704801,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,1e-07,1e-07,7.821669e-10,127.85,0,0.0428581,-63.84385,0.0428581,-63.84385
0.0,11.37403,31.79314,0.0,6.671254,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,6.3e-06,6.3e-06,4.953898e-08,127.1726,0,0.03940495,-64.58701,0.03940495,-64.58701
0.0,10.46244,20.81807,0.0,8.99337,0.0,1.0,1.0,0.0,2.0,4.0,2.0,1.0,1.0,1.63514,0.8175699,0.01963606,83.27228,0,0.2637915,-41.79188,0.2637915,-6.182053
0.0,14.84733,24.60316,0.0,11.01909,0.0,1.0,1.0,0.0,2.0,4.0,4.0,2.0,1.0,12.15953,12.15953,0.1235566,98.41263,0,0.6709569,-70.37746,0.6709569,-10.15884
0.0,11.71084,32.90185,0.0,7.964631,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.90185,0,0.1515267,-73.32374,0.1515267,-73.32374
0.0,14.12049,25.82035,0.0,10.43963,0.0,1.0,1.0,0.0,2.0,4.0,4.0,2.0,1.0,12.49642,12.49642,0.120994,103.2814,0,0.6838114,-70.06571,0.6838114,-10.16895
0.0,16.99084,21.67504,0.0,11.42461,0.0,1.0,1.0,0.0,2.0,4.0,3.0,1.0,1.0,1.187911,1.187911,0.01370137,86.70014,0,0.0,0.0,0.0,0.0
0.0,16.10228,25.16236,0.0,11.40019,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,5.722785,5.722785,0.2274343,25.16236,0,0.2772171,-86.07913,0.2772171,-13.99062
0.0,9.610974,33.03447,0.0,5.49705,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.1153977,0.1153977,0.001746625,66.06895,0,0.06925738,-51.53484,0.06925738,-5.996965
0.0,18.23091,19.34705,0.0,14.0107,0.0,0.0,1.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0021265,0.00106325,7.850957e-06,270.8587,0,0.04575236,-10.52303,-0.01894288,-10.52303
0.0,9.812006,35.26195,0.0,6.24443,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0008175,0.0008175,5.795908e-06,141.0478,0,0.3736708,-5.666467,0.3736708,-5.666467
0.0,8.113297,32.52707,0.0,3.205512,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.1002694,0.1002694,0.003082645,32.52707,0,0.1242062,-31.10223,0.1242062,-31.10223
0.0,11.16123,32.32764,0.0,6.326786,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0028538,0.0028538,2.206935e-05,129.3106,0,0.0,0.0,0.0,0.0
0.0,5.228276,24.60782,0.0,5.432131,0.0,1.0,1.0,0.0,2.0,4.0,1.0,1.0,1.0,4.618531,4.618531,0.04692137,98.43129,0,0.3716768,-23.51135,0.3716768,-4.065478
0.0,18.35088,19.22367,0.0,13.84877,0.0,0.0,1.0,0.0,2.0,14.0,0.0,0.0,0.0,0.054816,0.027408,0.0002036774,269.1314,0,0.04077745,-70.41542,-0.003068789,-10.72968
0.0,13.52292,27.65743,0.0,9.24996,0.0,1.0,1.0,0.0,2.0,4.0,4.0,3.0,1.0,17.82439,17.82439,0.1611175,110.6297,0,0.175293,-73.37223,0.175293,-11.64454
0.0,10.71423,27.32091,0.0,7.142085,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0056125,0.0056125,5.135719e-05,109.2836,0,0.3337102,-6.203817,0.2914303,-6.203817
0.0,8.49754,33.37272,0.0,4.252554,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.005624,0.005624,4.213021e-05,133.4909,0,0.0699373,-40.59857,0.0699373,-5.322467
0.0,8.427593,32.01835,0.0,3.101345,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.01835,0,0.1275803,-31.85422,0.1275803,-31.85422
0.0,8.681437,31.54699,0.0,2.941901,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1e-07,1e-07,3.169874e-09,31.54699,0,0.1278561,-32.75349,0.1278561,-32.75349
0.0,10.07417,30.44397,0.0,5.101808,0.0,1.0,1.0,0.0,2.0,4.0,4.0,2.0,1.0,0.1455557,0.1455557,0.001195275,121.7759,0,0.652568,-45.59753,0.652568,-6.351198
0.0,18.87731,17.63085,0.0,14.59557,0.0,1.0,1.0,0.0,2.0,4.0,3.0,1.0,0.0,11.82126,11.82126,0.1676217,70.52342,0,0.4747769,-67.43411,0.1938405,-11.16693
0.0,13.38672,27.88687,0.0,9.263284,0.0,1.0,1.0,0.0,2.0,8.0,8.0,2.0,1.0,35.88212,17.94106,0.1608379,223.095,0,0.1880073,-73.06061,0.1880073,-11.6548
0.0,14.26381,24.03466,0.0,12.47491,0.0,1.0,1.0,0.0,2.0,4.0,3.0,1.0,0.0,13.01982,13.01982,0.1354276,96.13863,0,0.4403359,-67.47247,0.4403359,-9.95842
0.0,8.973054,30.95268,0.0,2.925366,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.2e-06,1.2e-06,3.876885e-08,30.95268,0,0.13939,-33.78605,0.13939,-33.78605
0.0,8.949474,31.91762,0.0,5.057977,0.0,1.0,1.0,0.0,2.0,4.0,4.0,2.0,1.0,4.883104,4.883104,0.03824771,127.6705,0,0.3697016,-42.68604,0.3697016,-6.406183
0.0,9.165251,30.60711,0.0,2.80947,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.3877405,0.3877405,0.01266831,30.60711,0,0.117054,-35.00399,0.117054,-35.00399
0.0,10.43949,22.23958,0.0,7.945235,0.0,1.0,1.0,0.0,2.0,3.0,1.0,1.0,0.0,0.3002716,0.3002716,0.004500558,66.71875,0,0.5425206,-42.29874,0.5425206,-9.471873
0.0,8.012921,34.44021,0.0,4.480499,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0108086,0.0108086,7.845916e-05,137.7608,0,0.07731056,-40.35501,0.07731056,-5.352265
0.0,8.89636,32.10818,0.0,4.798391,0.0,1.0,1.0,0.0,2.0,8.0,8.0,2.0,1.0,10.06111,5.030554,0.03916879,256.8655,0,0.3802027,-42.67554,0.3802027,-6.395682
0.0,7.750524,33.6906,0.0,2.897082,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,7.959481,7.959481,0.2362523,33.6906,0,0.1497162,-43.24729,0.1497162,-43.24729
0.0,14.87582,21.18065,0.0,12.52155,0.0,1.0,1.0,0.0,2.0,4.0,3.0,2.0,1.0,10.44529,10.44529,0.1232881,84.7226,0,0.3887395,-66.25764,0.1926478,-11.36579
0.0,6.697789,35.76098,0.0,3.434081,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.6119085,0.6119085,0.01711107,35.76098,0,0.115388,-29.30262,0.115388,-29.30262
0.0,15.14386,25.09317,0.0,11.94924,0.0,1.0,1.0,0.0,2.0,4.0,3.0,1.0,0.0,13.44222,13.44222,0.133923,100.3727,0,0.5390758,-75.02391,0.5390758,-9.76242
0.0,6.813472,13.61021,0.0,4.429874,0.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0,14.42673,2.404454,0.1766655,81.66128,0,0.7614122,-7.708609,0.7614122,-7.708609
0.0,8.734873,29.92103,0.0,3.619931,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0141962,0.0141962,0.0001186139,119.6841,0,0.1803072,-33.40724,0.1803072,-5.84793
0.0,8.654158,30.20009,0.0,3.648206,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0011161,0.0011161,9.239209e-06,120.8004,0,0.1748973,-33.41265,0.1748973,-5.85334
0.0,7.846913,31.8067,0.0,4.105157,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0007097,0.0007097,5.578228e-06,127.2268,0,0.2128263,-33.12799,0.2128263,-5.86215
0.0,14.39625,22.75322,0.0,11.99855,0.0,0.0,1.0,0.0,2.0,8.0,0.0,0.0,1.0,0.0049242,0.0024621,2.705222e-05,182.0258,0,0.2115929,-63.94842,0.2115929,-9.635818
0.0,6.340116,36.90511,0.0,3.560177,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.6603126,0.6603126,0.01789217,36.90511,0,0.1260252,-29.27793,0.1260252,-29.27793
0.0,9.938032,30.8631,0.0,4.07063,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,2.23e-05,2.23e-05,1.806364e-07,123.4524,0,0.04135281,-44.66825,0.04135281,-44.66825
0.0,8.909681,33.9564,0.0,4.146886,0.0,1.0,1.0,0.0,2.0,4.0,3.0,1.0,1.0,0.2197183,0.2197183,0.00161765,135.8256,0,0.07535549,-42.52809,0.07535549,-4.380727
0.0,9.734198,29.8473,0.0,2.679964,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.4414684,0.4414684,0.0147909,29.8473,0,0.1029304,-37.97695,0.1029304,-37.97695
0.0,12.526,29.0654,0.0,9.047007,0.0,1.0,1.0,0.0,2.0,8.0,8.0,2.0,1.0,36.43862,18.21931,0.1567096,232.5232,0,0.2270076,-71.92541,0.2270076,-11.66151
0.0,10.37542,30.28618,0.0,4.021311,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,9e-07,9e-07,7.429131e-09,121.1447,0,0.03086866,-46.89786,0.03086866,-46.89786
0.0,7.274929,30.23194,0.0,2.590599,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0132585,0.0132585,0.0001096398,120.9278,0,0.3258492,-26.90598,0.3258492,-3.361659
0.0,15.90613,18.23192,0.0,12.55287,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0021499,0.0021499,3.930653e-05,54.69575,0,0.0,-57.70513,-0.09785314,-57.70513
0.0,7.50888,32.68477,0.0,4.235137,0.0,1.0,1.0,0.0,2.0,4.0,1.0,1.0,1.0,0.8618225,0.8618225,0.006591927,130.7391,0,0.07793078,-29.93192,0.07793078,-4.944281
0.0,16.00804,22.74178,0.0,11.84625,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0133061,0.0133061,0.0001462737,90.96713,0,0.3016377,-70.18232,0.3016377,-10.07389
0.0,7.090581,30.72371,0.0,2.633639,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0003178,0.0003178,2.585951e-06,122.8948,0,0.3203816,-26.01474,0.3203816,-3.436039
0.0,7.827646,32.8821,0.0,3.212663,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0007151,0.0007151,5.436848e-06,131.5284,0,0.03446721,-31.04549,0.03446721,-31.04549
0.0,7.776573,33.00863,0.0,3.260658,0.0,1.0,1.0,0.0,2.0,4.0,1.0,1.0,1.0,0.3285294,0.3285294,0.002488208,132.0345,0,0.03644886,-30.7446,0.03644886,-30.7446
0.0,7.662529,33.24208,0.0,3.282296,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,1.2e-06,1.2e-06,9.024707e-09,132.9683,0,0.02683803,-30.26831,0.02683803,-30.26831
0.0,7.593438,33.8963,0.0,3.016753,0.0,1.0,1.0,0.0,2.0,8.0,8.0,2.0,1.0,4.684718,2.342359,0.01727592,271.1704,0,0.01010796,-31.06985,0.01010796,-31.06985
0.0,9.629834,28.22549,0.0,7.067916,0.0,0.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,3e-07,1.5e-07,1.771448e-09,169.353,0,0.0,-51.48996,-0.2624146,-51.48996
0.0,11.76294,26.63849,0.0,7.645943,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,3.76e-05,3.76e-05,3.528728e-07,106.554,0,0.4122592,-6.824907,0.1805205,-6.824907
0.0,8.761471,31.54725,0.0,3.077547,0.0,1.0,1.0,0.0,2.0,8.0,8.0,2.0,1.0,4.122556,2.061278,0.01633485,252.378,0,0.006979635,-35.90392,0.006979635,-35.90392
0.0,8.541777,34.72507,0.0,4.213078,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0004243,0.0004243,3.054709e-06,138.9003,0,0.07124376,-41.07448,0.07124376,-4.41414
0.0,7.724188,33.10734,0.0,3.237603,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,1.6e-06,1.6e-06,1.208191e-08,132.4294,0,0.03025598,-30.49122,0.02880783,-30.49122
0.0,7.715046,33.14657,0.0,3.26275,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.001774,0.001774,1.337997e-05,132.5863,0,0.03589136,-30.48559,0.03444321,-30.48559
0.0,8.501057,31.62984,0.0,3.229653,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,9.8e-06,9.8e-06,7.745851e-08,126.5194,0,0.05993555,-33.63184,0.05993555,-33.63184
0.0,7.840801,32.82693,0.0,3.138173,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,5e-07,5e-07,3.807849e-09,131.3077,0,0.03151909,-31.04844,0.03151909,-31.04844
0.0,8.306324,32.37137,0.0,3.097847,0.0,1.0,1.0,0.0,2.0,8.0,8.0,3.0,1.0,4.750013,2.375007,0.01834188,258.9709,0,0.0110118,-33.68076,0.0110118,-33.68076
0.0,7.429854,30.30063,0.0,3.452424,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0002397,0.0002397,1.977682e-06,121.2025,0,0.1385389,-27.8486,0.1385389,-27.8486
0.0,7.452088,34.3162,0.0,3.060761,0.0,1.0,1.0,0.0,2.0,8.0,8.0,2.0,1.0,4.798,2.399,0.01747717,274.5296,0,0.01236783,-30.50911,0.01091968,-30.50911
0.0,16.17152,19.0521,0.0,13.64801,0.0,1.0,1.0,0.0,2.0,8.0,6.0,3.0,0.0,3.437353,1.718676,0.02255232,152.4168,0,0.002126097,-62.4182,-0.2682278,-62.4182
0.0,7.386518,33.80194,0.0,3.122657,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,2.36e-05,5.9e-06,1.745462e-07,135.2078,0,0.0,-29.73292,0.0,-29.73292
0.0,5.264814,23.96677,0.0,5.696542,0.0,1.0,1.0,0.0,2.0,4.0,1.0,1.0,1.0,1.044605,1.044605,0.01089639,95.86707,0,0.3515067,-21.98948,0.3515067,-3.22737
0.0,7.497207,33.9751,0.0,3.272445,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.1080728,0.1080728,0.0007952353,135.9004,0,0.002891309,-30.29225,0.002891309,-30.29225
